asset,label,class,protocol,apy,apy_pct,leverage,duration,budget,sims,prot_rate,liq_rate,avg_pct,avg_ann_pct,best_pct,worst_pct,median_pct,p10_pct,p25_pct,p75_pct,p90_pct,beat_morpho,beat_hold
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,2,365,331.62,4236,100.0,31.11,50.96,50.96,3540.11,0.0,3.79,0.0,0.0,15.1,36.5,51.96,45.94
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,30,27.68,4571,100.0,11.9,0.4235,5.15,10.97,0.0,0.25,0.0,0.14,0.41,0.72,42.84,56.27
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,60,55.28,4541,100.0,23.36,1.3016,7.92,97.95,0.0,0.51,0.0,0.09,0.97,1.96,46.16,52.08
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,90,82.81,4511,100.0,28.82,2.8711,11.64,165.0,0.0,0.77,0.0,0.0,1.54,5.0,46.97,49.77
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,120,110.26,4481,100.0,33.9,4.6534,14.15,196.04,0.0,1.05,0.0,0.0,2.24,8.45,48.25,48.94
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,180,164.94,4421,100.0,38.61,8.8578,17.96,254.79,0.0,1.49,0.0,0.0,3.68,16.85,46.8,47.98
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,270,246.38,4331,100.0,42.65,21.9865,29.72,917.96,0.0,2.04,0.0,0.0,7.81,29.23,46.53,46.46
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,3,365,331.62,4236,100.0,47.88,72.5798,72.58,5308.51,0.0,1.76,0.0,0.0,17.14,48.59,46.27,45.63
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,30,27.68,4571,100.0,30.41,0.5224,6.36,18.1,0.0,0.21,0.0,0.0,0.47,0.99,40.65,56.27
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,60,55.28,4541,100.0,44.13,1.7916,10.9,162.89,0.0,0.31,0.0,0.0,1.14,2.44,41.62,51.97
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,90,82.81,4511,100.0,49.46,4.1442,16.81,274.44,0.0,0.17,0.0,0.0,1.84,6.63,41.17,49.57
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,120,110.26,4481,100.0,52.89,6.4012,19.47,305.91,0.0,0.0,0.0,0.0,2.61,11.16,41.29,48.81
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,180,164.94,4421,100.0,56.86,11.0552,22.42,414.31,0.0,0.0,0.0,0.0,4.16,19.24,38.02,47.32
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,270,246.38,4331,100.0,60.49,29.2169,39.5,1528.29,0.0,0.0,0.0,0.0,7.63,39.24,36.5,46.04
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,5,365,331.62,4236,100.0,62.61,104.3352,104.34,8845.3,0.0,0.0,0.0,0.0,13.06,70.1,34.94,45.33
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,30,27.68,4571,100.0,55.09,0.7079,8.61,35.91,0.0,0.0,0.0,0.0,0.53,1.52,34.87,56.22
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,60,55.28,4541,100.0,67.08,2.6698,16.24,325.23,0.0,0.0,0.0,0.0,0.92,3.26,29.11,51.75
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,90,82.81,4511,100.0,71.82,5.7591,23.36,502.06,0.0,0.0,0.0,0.0,1.05,5.11,26.38,49.32
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,120,110.26,4481,100.0,73.62,6.8079,20.71,610.71,0.0,0.0,0.0,0.0,1.18,7.04,25.08,48.49
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,180,164.94,4421,100.0,76.72,8.8461,17.94,704.34,0.0,0.0,0.0,0.0,0.0,11.56,22.44,46.57
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,270,246.38,4331,100.0,79.66,27.5039,37.18,3054.12,0.0,0.0,0.0,0.0,0.0,19.63,19.63,45.49
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,10,365,331.62,4236,100.0,81.42,66.3291,66.33,7182.98,0.0,0.0,0.0,0.0,0.0,28.64,17.61,45.07
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,30,27.68,4571,100.0,66.0,0.8956,10.9,53.73,0.0,0.0,0.0,0.0,0.46,1.92,29.49,56.09
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,60,55.28,4541,100.0,75.62,3.4691,21.1,487.56,0.0,0.0,0.0,0.0,0.0,3.82,23.19,51.6
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,90,82.81,4511,100.0,79.1,6.713,27.22,751.6,0.0,0.0,0.0,0.0,0.0,5.73,20.24,49.15
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,120,110.26,4481,100.0,80.45,7.8179,23.78,886.25,0.0,0.0,0.0,0.0,0.0,7.65,19.28,48.47
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,180,164.94,4421,100.0,82.99,10.5397,21.37,1055.69,0.0,0.0,0.0,0.0,0.0,10.5,16.74,46.39
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,270,246.38,4331,100.0,85.04,31.185,42.16,4579.95,0.0,0.0,0.0,0.0,0.0,20.78,14.52,45.37
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,15,365,331.62,4236,100.0,86.71,65.8902,65.89,10772.8,0.0,0.0,0.0,0.0,0.0,28.54,12.72,45.02
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,30,27.68,4571,100.0,71.78,1.0216,12.43,71.55,0.0,0.0,0.0,0.0,0.34,2.26,25.77,56.03
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,60,55.28,4541,100.0,80.07,3.9712,24.16,649.9,0.0,0.0,0.0,0.0,0.0,4.23,19.36,51.55
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,90,82.81,4511,100.0,83.2,7.3769,29.92,1001.85,0.0,0.0,0.0,0.0,0.0,5.38,16.56,49.04
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,120,110.26,4481,100.0,84.31,8.2992,25.24,1105.34,0.0,0.0,0.0,0.0,0.0,7.26,15.6,48.4
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,180,164.94,4421,100.0,86.41,11.3918,23.1,1340.9,0.0,0.0,0.0,0.0,0.0,10.35,13.39,46.39
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,270,246.38,4331,100.0,88.04,36.8454,49.81,6105.77,0.0,0.0,0.0,0.0,0.0,16.86,11.75,45.28
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,20,365,331.62,4236,100.0,89.42,67.8,67.8,14362.63,0.0,0.0,0.0,0.0,0.0,9.68,10.25,44.92
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,30,27.68,4571,100.0,78.95,1.2856,15.64,107.19,0.0,0.0,0.0,0.0,0.0,2.43,20.11,55.96
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,60,55.28,4541,100.0,85.29,4.6538,28.31,974.57,0.0,0.0,0.0,0.0,0.0,3.83,14.45,51.53
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,90,82.81,4511,100.0,87.96,7.8436,31.81,1196.18,0.0,0.0,0.0,0.0,0.0,3.57,11.86,48.92
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,120,110.26,4481,100.0,88.91,8.8039,26.78,1644.93,0.0,0.0,0.0,0.0,0.0,3.94,11.02,48.29
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,180,164.94,4421,100.0,90.55,12.6507,25.65,2010.53,0.0,0.0,0.0,0.0,0.0,0.0,9.43,46.37
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,270,246.38,4331,100.0,91.62,46.9321,63.45,9157.43,0.0,0.0,0.0,0.0,0.0,0.0,8.31,45.23
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,30,365,331.62,4236,100.0,92.66,73.0664,73.07,17019.96,0.0,0.0,0.0,0.0,0.0,0.0,7.27,50.99
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,30,27.68,4571,100.0,83.55,1.8465,22.47,178.46,0.0,0.0,0.0,0.0,0.0,2.99,16.19,55.92
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,60,55.28,4541,100.0,88.39,6.7182,40.87,1623.92,0.0,0.0,0.0,0.0,0.0,3.06,11.54,51.49
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,90,82.81,4511,100.0,90.69,10.9458,44.39,1993.09,0.0,0.0,0.0,0.0,0.0,0.0,9.22,48.84
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,120,110.26,4481,100.0,91.48,12.022,36.57,2706.45,0.0,0.0,0.0,0.0,0.0,0.0,8.5,48.27
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,180,164.94,4421,100.0,92.74,17.6442,35.78,3349.78,0.0,0.0,0.0,0.0,0.0,0.0,7.26,46.48
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,270,246.38,4331,100.0,93.37,72.0264,97.37,15260.74,0.0,0.0,0.0,0.0,0.0,0.0,6.63,51.65
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,50,365,331.62,4236,100.0,94.24,101.8161,101.82,27877.59,0.0,0.0,0.0,0.0,0.0,0.0,5.74,50.4
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,30,27.68,4571,100.0,85.67,2.4472,29.77,267.56,0.0,0.0,0.0,0.0,0.0,3.62,14.2,55.92
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,60,55.28,4541,100.0,90.09,8.0878,49.2,2435.6,0.0,0.0,0.0,0.0,0.0,0.0,9.84,51.49
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,90,82.81,4511,100.0,92.13,12.5817,51.03,2989.21,0.0,0.0,0.0,0.0,0.0,0.0,7.83,48.88
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,120,110.26,4481,100.0,92.77,14.0469,42.73,4059.13,0.0,0.0,0.0,0.0,0.0,0.0,7.23,48.38
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,180,164.94,4421,100.0,93.82,20.7046,41.98,5023.85,0.0,0.0,0.0,0.0,0.0,0.0,6.18,52.48
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,270,246.38,4331,100.0,94.46,93.0144,125.74,22889.88,0.0,0.0,0.0,0.0,0.0,0.0,5.54,50.57
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,75,365,331.62,4236,100.0,95.21,112.6135,112.61,41814.73,0.0,0.0,0.0,0.0,0.0,0.0,4.79,49.46
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,30,27.68,4571,100.0,86.7,3.1397,38.2,356.65,0.0,0.0,0.0,0.0,0.0,4.05,13.21,55.9
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,60,55.28,4541,100.0,90.79,10.566,64.28,3247.28,0.0,0.0,0.0,0.0,0.0,0.0,9.16,51.49
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,90,82.81,4511,100.0,92.62,16.3245,66.2,3985.34,0.0,0.0,0.0,0.0,0.0,0.0,7.36,49.06
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,120,110.26,4481,100.0,93.19,18.2435,55.49,5411.81,0.0,0.0,0.0,0.0,0.0,0.0,6.81,55.03
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,180,164.94,4421,100.0,94.23,26.9853,54.72,6697.91,0.0,0.0,0.0,0.0,0.0,0.0,5.77,52.07
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,270,246.38,4331,100.0,94.83,122.5198,165.63,30519.01,0.0,0.0,0.0,0.0,0.0,0.0,5.17,50.2
xrp,XRP,Crypto,Moonwell,0.0342992,3.43,100,365,331.62,4236,100.0,95.54,148.662,148.66,55751.87,0.0,0.0,0.0,0.0,0.0,0.0,4.46,49.13
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,30,19.93,1797,100.0,0.0,0.2,2.43,0.22,0.18,0.2,0.19,0.2,0.2,0.21,38.79,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,60,39.82,1767,100.0,0.0,0.4009,2.44,0.45,0.36,0.4,0.38,0.39,0.41,0.42,47.48,44.71
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,90,59.67,1737,100.0,0.0,0.6027,2.44,0.67,0.53,0.61,0.56,0.58,0.62,0.64,51.87,42.83
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,120,79.48,1707,100.0,0.0,0.8053,2.45,0.91,0.67,0.81,0.74,0.77,0.84,0.87,50.56,44.35
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,180,118.98,1647,100.0,0.0,1.211,2.46,1.39,0.98,1.21,1.11,1.16,1.27,1.31,49.61,47.24
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,270,177.94,1557,100.0,0.0,1.8223,2.46,2.05,1.48,1.84,1.63,1.76,1.91,1.97,54.46,43.22
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,1,365,239.79,1462,100.0,0.0,2.469,2.47,2.93,2.04,2.5,2.17,2.36,2.56,2.72,60.88,39.12
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,30,19.93,1797,100.0,0.0,0.2007,2.44,0.23,0.17,0.2,0.19,0.19,0.21,0.21,50.47,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,60,39.82,1767,100.0,0.0,0.4037,2.46,0.5,0.32,0.41,0.36,0.38,0.43,0.44,52.63,44.82
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,90,59.67,1737,100.0,0.0,0.6087,2.47,0.75,0.46,0.62,0.52,0.57,0.65,0.68,56.36,42.83
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,120,79.48,1707,100.0,0.0,0.8159,2.48,1.03,0.54,0.82,0.68,0.75,0.89,0.94,55.54,44.41
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,180,118.98,1647,100.0,0.0,1.2323,2.5,1.58,0.78,1.23,1.03,1.14,1.35,1.42,55.07,47.36
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,270,177.94,1557,100.0,0.0,1.8653,2.52,2.32,1.18,1.89,1.47,1.74,2.05,2.16,62.75,43.55
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,2,365,239.79,1462,100.0,0.0,2.5402,2.54,3.46,1.68,2.6,1.95,2.31,2.73,3.05,65.12,39.53
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,30,19.93,1797,100.0,0.0,0.2014,2.45,0.25,0.15,0.2,0.18,0.19,0.21,0.22,53.81,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,60,39.82,1767,100.0,0.0,0.4064,2.47,0.54,0.28,0.41,0.34,0.37,0.44,0.46,54.27,44.82
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,90,59.67,1737,100.0,0.0,0.6147,2.49,0.83,0.39,0.63,0.49,0.55,0.68,0.72,57.69,42.89
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,120,79.48,1707,100.0,0.0,0.8264,2.51,1.15,0.42,0.83,0.63,0.73,0.93,1.01,57.0,44.46
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,180,118.98,1647,100.0,0.0,1.2535,2.54,1.78,0.57,1.25,0.95,1.11,1.44,1.54,57.5,47.48
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,270,177.94,1557,100.0,0.0,1.9083,2.58,2.59,0.89,1.95,1.32,1.72,2.18,2.36,65.83,43.87
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,3,365,239.79,1462,100.0,0.0,2.6113,2.61,3.99,1.33,2.7,1.73,2.27,2.9,3.38,65.8,39.81
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,30,19.93,1797,100.0,0.0,0.2028,2.47,0.29,0.12,0.21,0.17,0.19,0.22,0.23,55.37,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,60,39.82,1767,100.0,0.0,0.4119,2.51,0.64,0.2,0.42,0.3,0.36,0.47,0.5,56.31,44.88
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,90,59.67,1737,100.0,0.0,0.6267,2.54,0.98,0.25,0.65,0.41,0.52,0.74,0.81,58.66,42.89
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,120,79.48,1707,100.0,0.0,0.8475,2.58,1.39,0.17,0.86,0.52,0.68,1.02,1.15,59.23,44.64
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,180,118.98,1647,100.0,0.0,1.296,2.63,2.17,0.16,1.29,0.8,1.06,1.6,1.77,58.77,47.72
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,270,177.94,1557,100.0,0.0,1.9942,2.7,3.14,0.29,2.07,1.01,1.68,2.45,2.74,68.08,44.19
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,5,365,239.79,1462,100.0,0.0,2.7536,2.75,5.06,0.61,2.9,1.28,2.19,3.23,4.03,66.96,40.49
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,30,19.93,1797,100.0,0.0,0.2064,2.51,0.37,0.05,0.21,0.14,0.17,0.24,0.26,56.98,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,60,39.82,1767,100.0,0.0,0.4255,2.59,0.88,0.0,0.44,0.2,0.32,0.53,0.61,57.95,44.99
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,90,59.67,1737,100.0,3.05,0.6591,2.67,1.36,0.0,0.71,0.23,0.44,0.88,1.02,59.93,42.89
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,120,79.48,1707,100.0,4.86,0.9127,2.78,1.98,0.0,0.93,0.24,0.57,1.25,1.51,59.99,44.76
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,180,118.98,1647,100.0,6.98,1.4424,2.92,3.15,0.0,1.39,0.4,0.94,2.01,2.34,59.81,48.03
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,270,177.94,1557,100.0,11.11,2.2518,3.04,4.49,0.0,2.35,0.0,1.58,3.12,3.7,69.3,45.6
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,10,365,239.79,1462,100.0,14.16,3.1035,3.1,7.71,0.0,3.4,0.0,1.98,4.06,5.66,67.85,42.95
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,30,19.93,1797,100.0,0.95,0.2101,2.56,0.46,0.0,0.22,0.11,0.16,0.26,0.29,57.48,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,60,39.82,1767,100.0,4.41,0.4439,2.7,1.13,0.0,0.47,0.11,0.27,0.6,0.71,58.63,45.16
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,90,59.67,1737,100.0,10.07,0.7051,2.86,1.75,0.0,0.76,0.0,0.37,1.02,1.23,60.28,42.89
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,120,79.48,1707,100.0,13.88,0.9931,3.02,2.58,0.0,0.99,0.0,0.46,1.48,1.87,60.11,45.05
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,180,118.98,1647,100.0,16.15,1.5799,3.2,4.13,0.0,1.49,0.0,0.71,2.43,2.92,60.17,48.15
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,270,177.94,1557,100.0,18.37,2.5106,3.39,5.85,0.0,2.64,0.0,1.36,3.78,4.66,67.69,45.28
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,15,365,239.79,1462,100.0,23.94,3.4923,3.49,10.37,0.0,3.81,0.0,1.2,4.89,7.29,65.8,46.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,30,19.93,1797,100.0,2.11,0.2147,2.61,0.54,0.0,0.23,0.07,0.14,0.28,0.33,57.76,43.85
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,60,39.82,1767,100.0,11.94,0.4662,2.84,1.37,0.0,0.49,0.0,0.23,0.67,0.82,58.86,45.27
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,90,59.67,1737,100.0,20.84,0.7503,3.04,2.13,0.0,0.81,0.0,0.21,1.15,1.44,59.7,42.77
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,120,79.48,1707,100.0,25.31,1.0557,3.21,3.17,0.0,1.06,0.0,0.0,1.71,2.23,57.35,43.41
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,180,118.98,1647,100.0,27.26,1.6534,3.35,5.12,0.0,1.46,0.0,0.0,2.84,3.49,54.64,45.54
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,270,177.94,1557,100.0,29.74,2.5146,3.4,7.2,0.0,2.36,0.0,0.0,4.14,5.55,59.02,44.06
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,20,365,239.79,1462,100.0,35.23,3.653,3.65,13.03,0.0,3.9,0.0,0.0,5.58,8.92,59.58,51.03
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,30,19.93,1797,100.0,9.29,0.2269,2.76,0.72,0.0,0.24,0.01,0.12,0.32,0.39,57.93,43.91
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,60,39.82,1767,100.0,22.86,0.5187,3.16,1.85,0.0,0.52,0.0,0.07,0.8,1.03,58.46,45.22
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,90,59.67,1737,100.0,31.2,0.8625,3.5,2.9,0.0,0.88,0.0,0.0,1.43,1.86,58.49,43.01
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,120,79.48,1707,100.0,37.84,1.2327,3.75,4.36,0.0,1.16,0.0,0.0,2.17,2.94,55.3,42.71
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,180,118.98,1647,100.0,43.78,1.8827,3.82,7.08,0.0,1.11,0.0,0.0,3.63,4.65,48.88,43.23
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,270,177.94,1557,100.0,47.78,2.5644,3.47,9.92,0.0,1.1,0.0,0.0,4.9,7.34,47.33,45.47
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,30,365,239.79,1462,100.0,51.64,3.8616,3.86,18.34,0.0,0.0,0.0,0.0,6.52,12.08,46.51,63.06
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,30,19.93,1797,100.0,21.7,0.2629,3.2,1.06,0.0,0.27,0.0,0.05,0.4,0.52,57.99,44.13
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,60,39.82,1767,100.0,34.24,0.6443,3.92,2.82,0.0,0.58,0.0,0.0,1.06,1.45,56.99,44.99
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,90,59.67,1737,100.0,40.18,1.1099,4.5,4.44,0.0,0.93,0.0,0.0,1.95,2.71,54.35,42.72
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,120,79.48,1707,100.0,46.75,1.6379,4.98,6.73,0.0,1.04,0.0,0.0,3.09,4.38,50.91,41.42
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,180,118.98,1647,100.0,53.55,2.4592,4.99,11.01,0.0,0.0,0.0,0.0,5.11,6.93,42.44,43.11
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,270,177.94,1557,100.0,57.03,3.1599,4.27,15.34,0.0,0.0,0.0,0.0,5.88,10.89,40.85,71.1
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,50,365,239.79,1462,100.0,60.47,4.9995,5.0,28.97,0.0,0.0,0.0,0.0,8.66,13.28,39.53,71.07
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,30,19.93,1797,100.0,30.72,0.3135,3.81,1.49,0.0,0.3,0.0,0.0,0.5,0.67,57.6,44.07
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,60,39.82,1767,100.0,41.43,0.7942,4.83,4.04,0.0,0.55,0.0,0.0,1.36,1.93,53.93,44.71
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,90,59.67,1737,100.0,47.67,1.3484,5.47,6.35,0.0,0.61,0.0,0.0,2.5,3.68,49.91,42.31
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,120,79.48,1707,100.0,52.72,2.0226,6.15,9.7,0.0,0.0,0.0,0.0,4.05,5.89,45.46,43.0
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,180,118.98,1647,100.0,61.14,2.9825,6.05,15.92,0.0,0.0,0.0,0.0,6.62,9.51,35.88,68.55
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,270,177.94,1557,100.0,64.48,3.6769,4.97,21.05,0.0,0.0,0.0,0.0,6.41,14.63,34.1,64.29
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,75,365,239.79,1462,100.0,67.72,5.8111,5.81,42.25,0.0,0.0,0.0,0.0,10.42,18.04,32.28,63.82
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,30,19.93,1797,100.0,34.45,0.3688,4.49,1.92,0.0,0.33,0.0,0.0,0.6,0.83,56.71,43.8
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,60,39.82,1767,100.0,44.14,0.9571,5.82,5.25,0.0,0.54,0.0,0.0,1.68,2.42,52.35,44.71
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,90,59.67,1737,100.0,50.95,1.6261,6.59,8.27,0.0,0.0,0.0,0.0,3.06,4.65,47.5,43.41
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,120,79.48,1707,100.0,55.18,2.4686,7.51,12.66,0.0,0.0,0.0,0.0,5.02,7.47,43.47,51.79
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,180,118.98,1647,100.0,64.06,3.6236,7.35,20.82,0.0,0.0,0.0,0.0,8.24,12.04,34.0,72.25
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,270,177.94,1557,100.0,67.63,4.3999,5.95,27.47,0.0,0.0,0.0,0.0,7.51,18.52,31.47,61.66
re_nyc,New York City,Real Estate,Aave V3,0.0245678,2.46,100,365,239.79,1462,100.0,70.25,6.9723,6.97,55.54,0.0,0.0,0.0,0.0,10.93,22.99,29.75,61.29
re_nyc,New York City,Real Estate,Morpho Steakhouse,0.036298,3.63,1,30,29.26,1797,100.0,0.0,0.2937,3.57,0.32,0.27,0.29,0.28,0.29,0.3,0.3,26.1,44.96
re_nyc,New York City,Real Estate,Morpho Steakhouse,0.036298,3.63,1,60,58.44,1767,100.0,0.0,0.5884,3.58,0.66,0.53,0.59,0.56,0.57,0.6,0.62,40.07,46.63
re_nyc,New York City,Real Estate,Morpho Steakhouse,0.036298,3.63,1,90,87.53,1737,100.0,0.0,0.8841,3.59,0.99,0.77,0.89,0.82,0.85,0.92,0.94,46.17,44.39
re_nyc,New York City,Real Estate,Morpho Steakhouse,0.036298,3.63,1,120,116.54,1707,100.0,0.0,1.1808,3.59,1.34,0.98,1.18,1.08,1.13,1.23,1.27,45.23,46.1
re_nyc,New York City,Real Estate,Morpho Steakhouse,0.036298,3.63,1,180,174.29,1647,100.0,0.0,1.7741,3.6,2.03,1.44,1.77,1.63,1.71,1.86,1.91,45.78,50.33
